price,bedrooms,bathrooms,sqft,location
324950,4,2.5,2110,98042
436472,4,2.5,2692,98030
365250,3,2.25,1490,98028
919990,5,3.25,3960,98075
316475,4,2.5,1740,98042
425000,4,2.5,1940,98028
302860,2,1,970,98136
298000,3,2.5,1852,98002
3.20E+06,4,4,4810,98004
950000,4,4,5635,98003
333000,3,2.5,1520,98059
289950,3,2.5,2099,98002
419950,3,2.25,1250,98136
306000,2,1.5,1090,98103
498445,4,2.5,3216,98030
775950,4,2.5,2970,98052
605000,3,2.5,2610,98065
520000,2,1.75,1340,98122
849990,4,2.75,3300,98074
767450,3,2,1630,98117
665000,3,2.25,1590,98122
525000,2,2.75,1310,98103
870515,4,3.5,3600,98075
390000,4,2.5,2154,98058
500000,3,1.75,1530,98144
399950,3,2.25,1360,98117
305000,3,2.5,1320,98118
255000,4,2.5,1660,98001
415000,4,2.5,2891,98001
716500,3,2.5,2340,98027
425000,3,2.5,2320,98177
540000,4,2.5,2190,98011
324747,3,2.5,2060,98038
385000,3,2.5,1740,98053
270000,3,2.25,1400,98042
1.24E+06,5,4,4410,98052
672000,3,2.5,1780,98103
310000,3,2.5,1760,98038
3.00E+06,3,3.5,4410,98056
2.35E+06,6,4.25,5550,98033
427000,3,2.5,2432,98001
389950,3,2.5,2283,98031
309620,3,2.5,1860,98019
399895,4,2.5,2701,98092
442515,4,2.5,2930,98030
375000,3,2.25,1540,98103
309780,3,2.5,2242,98092
425000,3,2.5,1950,98065
405000,2,3,1160,98144
356250,3,2.5,2060,98092
550000,3,2.25,1230,98199
340000,2,1.5,1160,98144
362865,4,2.5,2245,98038
1.36E+06,4,3.5,4120,98034
830000,4,2.5,3400,98052
1.60E+06,5,3.75,4270,98033
855000,4,3.5,2890,98075
1.21E+06,5,3.5,3220,98033
1.39E+06,4,3.5,4010,98027
400200,4,3.5,2260,98188
235000,2,1,1140,98126
349950,3,2,1640,98038
659950,4,2.75,3510,98059
785000,3,2.75,3010,98075
475000,2,2.25,1060,98199
263900,3,2.5,1658,98198
342000,3,2.5,1960,98038
367899,3,2.5,2420,98038
657044,3,3.5,3420,98059
359950,2,1.5,893,98122
879950,4,2.75,3020,98033
550000,4,2.5,2470,98028
279000,4,2.5,2009,98092
255000,3,2.5,1530,98028
609500,3,1.75,1590,98107
420000,5,3,2630,98056
570000,4,2.5,3230,98059
439000,3,2.25,1430,98108
310000,3,2.5,2242,98092
635000,4,2.5,2500,98144
399950,3,2.5,1230,98199
805000,4,2.5,3020,98029
1.80E+06,4,3.5,3480,98112
1.21E+06,4,3,3330,98103
745000,4,2.5,3400,98059
329445,2,1.5,830,98144
588000,5,3,3110,98011
494815,3,2.5,1910,98029
591975,3,2.75,3230,98065
600000,5,2.75,3380,98059
673000,3,2.75,2830,98029
889950,5,3.5,3700,98074
500000,4,3,2520,98065
500000,3,2.25,1530,98107
890000,4,4.25,4420,98027
437000,3,3,1460,98117
419700,3,2.25,1450,98116
394000,3,2,1160,98136
342000,3,2,1640,98038
420000,3,1.75,1444,98070
580000,3,2.5,1620,98103
343000,2,1.5,1100,98118
390000,2,1.5,1340,98144
274000,3,1.5,1450,98038
700000,4,2.5,3040,98177
838000,4,2.5,2560,98136
300000,6,3,2744,98002
467000,3,2.25,1420,98103
395000,2,1,700,98108
734000,5,4.25,4110,98023
480000,5,2.75,2670,98059
539000,3,2.75,2130,98118
459950,5,2.75,3078,98042
306500,2,1,840,98136
408474,3,2.5,1800,98065
437000,3,2.75,2580,98059
160797,3,1.5,1270,98108
729000,4,3.5,3065,98056
499000,3,2.5,1861,98034
359950,4,2.75,2260,98042
929000,5,3.25,4150,98074
529950,2,2.5,1500,98107
461000,3,2.25,1620,98027
271115,2,1.5,830,98136
653000,4,2.5,3120,98053
565000,3,2.5,1870,98103
529950,3,2.25,1240,98107
585000,4,2.5,2820,98028
609000,3,1.75,1630,98103
267000,3,2.25,1584,98002
557000,4,2.5,2840,98028
709950,4,3.25,3910,98065
625000,3,2.5,1730,98103
599000,3,2.75,1840,98027
920000,4,3.75,4030,98045
1.29E+06,4,3.5,3440,98112
324500,4,2.5,2110,98042
471500,3,2.5,2430,98065
1.02E+06,4,3.75,4690,98019
998000,4,3.5,3500,98006
262000,4,2.5,2070,98188
844000,4,3.5,3350,98116
745641,4,2.5,2440,98052
659950,5,3,3010,98133
339989,3,2.5,2060,98038
352500,2,2.5,1570,98106
525000,3,2.5,1580,98112
1.14E+06,5,3.5,4280,98075
491000,5,3.5,2815,98030
675000,4,2.5,2620,98029
344000,3,2.25,1250,98103
530000,4,2.5,3250,98059
290500,4,3.25,2510,98055
335000,2,1.75,1270,98108
3.00E+06,5,4,6670,98004
379000,3,2.5,1580,98126
385000,3,1.5,1360,98103
500012,4,2.5,2400,98059
366750,3,3,1571,98125
405000,2,2,1405,98122
356999,3,1.5,1010,98144
590000,2,2.5,1450,98105
294000,3,1.75,1420,98108
731500,4,2.5,2650,98053
837219,5,2.75,3030,98074
1.60E+06,4,5.5,6530,98014
798800,3,2.75,2670,98056
482500,2,2.5,1170,98103
820000,4,2.5,3260,98027
319000,3,1.5,1480,98125
950000,3,2.5,2700,98056
1.27E+06,4,3.5,4640,98059
378000,3,2.5,1601,98125
3.35E+06,5,3.75,5350,98004
489950,3,2.5,2540,98118
345000,2,1.75,1030,98136
510000,3,2.5,2730,98198
432500,4,2.5,3172,98023
650000,4,2.5,3160,98059
750000,4,2.5,2850,98033
870000,4,3.5,2780,98117
900000,4,3.5,3860,98075
664950,2,1.75,1180,98102
391000,3,2.25,1410,98027
1.80E+06,4,3.5,6370,98027
479349,5,3,3223,98042
661000,4,3.25,2600,98027
379000,3,3.25,1380,98103
415000,3,2.25,1620,98027
375000,3,3.25,1370,98103
355000,3,2,1220,98103
540000,3,2.5,1280,98105
290000,2,1.5,770,98116
500000,3,2.5,1210,98103
416000,4,2.5,2890,98038
349900,3,2.5,1580,98126
465000,3,2.25,1530,98122
950000,4,2.5,3670,98029
496800,4,2.25,1850,98126
680000,4,2.5,2440,98133
920000,4,3.25,2190,98122
1.29E+06,5,4,4360,98075
825000,4,2.75,3990,98053
292000,3,2.5,1270,98125
576000,4,2.5,3340,98059
670000,2,2,1500,98103
953007,4,3.5,3120,98115
399000,4,2.5,2480,98038
399000,2,2,1110,98136
847093,4,2.75,2760,98075
599950,3,2.5,1510,98107
499000,3,2.5,1460,98117
760000,4,2.75,3980,98045
1.70E+06,4,3.75,3320,98004
1.03E+06,4,3.25,3270,98052
515000,4,2.5,2670,98059
355000,3,2.25,1410,98027
319900,4,2.75,2475,98002
460000,3,3.5,1600,98117
305000,2,1,1290,98053
280000,3,2.5,1608,98092
394950,2,2.25,1300,98136
382000,4,3.5,2530,98146
560000,3,2.5,1390,98103
772000,3,2.25,1640,98112
324950,4,2.5,2229,98032
530000,3,2.5,1790,98027
384000,3,2.25,990,98105
719950,5,2.75,3240,98056
319950,2,2.5,1280,98103
292000,3,2.5,1610,98055
1.50E+06,6,3.5,3670,98119
425000,2,2.5,1150,98103
799950,5,3.75,3760,98034
499000,2,2.5,1320,98107
572000,4,2.75,2700,98059
459000,2,2,1480,98122
529500,3,2.25,1410,98116
374500,4,2.5,3135,98092
584000,3,2.5,1480,98102
1.90E+06,4,4.5,4020,98004
505000,2,2.25,1060,98102
565000,2,2.5,1950,98144
799000,4,2.75,3340,98052
547000,3,2.5,1570,98199
550000,3,2.5,1930,98166
250000,3,2,1590,98038
960000,4,4.5,3720,98034
2.95E+06,4,4.25,4470,98199
441000,2,1,1290,98144
265000,3,2.25,1489,98002
430000,3,2.5,2075,98038
286800,3,2.5,1413,98031
375000,3,2.5,1300,98144
312500,3,3.25,1480,98106
850000,4,2.75,3320,98075
390500,3,2.25,1530,98177
455000,3,2.5,1180,98119
455000,2,2,1190,98107
515000,3,2.25,1300,98103
362500,3,3.5,1710,98126
460000,3,2.5,2390,98058
540000,4,3.5,3510,98065
230000,3,1.75,1140,98108
425000,2,2.5,1320,98107
298450,5,3,2100,98003
344000,4,2.5,2400,98038
416286,3,2.5,1408,98115
379500,4,2.5,2560,98092
350000,2,2.5,1260,98103
258800,2,1.75,1290,98106
620000,4,2.5,2730,98133
295000,2,2.5,1630,98106
908990,4,2.75,3530,98075
485230,4,2.5,2714,98031
475000,3,2.25,1630,98029
1.24E+06,5,3.25,5790,98006
635000,3,3,2230,98027
350000,3,2.5,1380,98126
345000,3,3.5,1320,98125
700000,2,2,1490,98109
490000,3,2.25,1280,98107
1.30E+06,5,4,3870,98052
579000,2,2.5,1280,98119
552500,3,1.5,1300,98122
467000,4,2.75,2170,98059
305000,4,2.25,1763,98031
212000,2,1.5,1020,98133
429000,4,2.5,1840,98053
479950,3,2,1820,98126
825000,3,3.5,2670,98117
1.18E+06,6,6.5,6260,98075
250000,3,2.25,1400,98042
289000,2,1.5,1160,98034
265000,3,2.5,1400,98146
344000,3,2.5,1232,98125
749000,4,2.75,2700,98116
492000,4,2.5,2550,98065
552500,4,2.5,3260,98059
653500,2,2.5,1680,98102
855000,4,3.25,2630,98117
333000,3,1.5,1260,98006
415000,4,2.5,2550,98059
445000,4,3.25,3450,98178
273500,3,2.5,1550,98002
969990,4,2.5,4150,98075
1.20E+06,5,3.5,3900,98107
430000,3,3.25,1550,98115
392000,4,2.5,2130,98146
795000,4,2.5,2890,98006
457000,3,2.5,1220,98117
453000,4,2.5,2502,98001
376000,3,2,1340,98103
469995,4,2.5,2350,98059
540000,3,2.5,1810,98053
555000,4,2.5,3310,98065
445000,3,2,1620,98118
256950,2,2,1070,98106
297000,4,2.5,2230,98002
320000,4,2.5,1970,98038
805000,5,4.5,4600,98065
799990,4,2.75,3110,98052
680000,4,2.5,3490,98072
395000,3,2.5,1600,98108
732000,3,2.5,1960,98117
163800,2,2.5,1000,98118
220000,2,2.5,1000,98118
308625,2,2,1500,98133
375000,3,2.5,2424,98042
300000,4,2.5,2303,98092
284000,3,2.5,1880,98042
610000,2,2,1210,98112
955000,4,3.25,3720,98053
982000,4,2.75,3610,98033
359000,3,1.5,1360,98103
779380,5,2.5,2590,98052
1.51E+06,5,3.25,4390,98040
635000,3,3,2290,98027
1.06E+06,4,3.75,3880,98029
389500,3,2.5,1350,98136
359800,5,2.5,2170,98106
399950,3,3,1296,98125
320000,3,3.25,1530,98106
255900,3,2.5,1489,98002
380000,4,2.5,2130,98146
580000,3,2.75,1430,98119
545000,5,3.75,2380,98106
451300,3,2.5,1420,98136
852880,4,3.25,3450,98074
305000,4,2.5,1914,98055
295000,2,1.5,988,98125
261000,3,2.25,1584,98002
560000,4,2.5,2630,98065
795000,4,3.25,3520,98053
384950,4,2.5,2380,98038
500000,3,1.75,1410,98103
640000,4,3.5,3220,98065
418000,4,3.25,3266,98023
799000,3,2,2550,98115
552900,4,3.5,3828,98001
539950,3,2.25,1670,98136
524225,4,2.5,3056,98001
424950,2,1.5,1000,98115
560000,3,3.25,1530,98117
715000,5,3,3490,98011
300000,5,2.5,2760,98108
405000,3,2.5,1440,98029
327000,3,3,1370,98133
859950,6,4,3180,98074
560000,4,3,2720,98133
379900,3,2.5,1800,98126
625000,3,2.5,3220,98059
398096,3,2.5,2370,98038
315000,3,2.5,1410,98106
939000,4,3.5,3640,98052
674000,3,2.5,1920,98052
306000,4,2.5,2267,98092
2.32E+06,5,4.75,5780,98040
394950,2,1,1131,98115
914154,3,3.5,2940,98075
496000,3,2.5,2180,98011
430100,3,2.25,1400,98144
449990,4,2.5,2680,98045
502000,4,2.5,2680,98045
310000,3,2.5,1300,98118
349950,4,3.5,2796,98001
625000,2,1.75,1460,98103
1.05E+06,4,3.5,4210,98075
680000,4,2.75,2330,98029
828950,4,3.5,3930,98027
274950,3,2.5,1608,98092
293000,2,2.25,1610,98056
795000,4,3.5,3200,98029
282900,4,2.5,1710,98002
909950,5,3.75,3050,98033
922755,4,3.5,3560,98074
424000,4,2.5,2650,98001
630000,3,2.5,3490,98059
810000,4,3.25,4140,98011
256703,3,2,1670,98022
386380,3,2.5,1720,98053
485000,2,2,1510,98053
275000,3,2.25,1450,98038
370000,4,2.5,1812,98055
499950,2,2.25,1060,98102
502000,3,2.5,1600,98144
654000,3,3.25,1530,98122
575000,4,2.25,2070,98116
500000,4,2.5,3630,98188
554000,3,2.5,2140,98027
360000,4,1.75,2010,98059
619990,4,2.75,2630,98028
317500,4,2.5,2233,98001
564950,4,2.75,2990,98028
545000,2,1.25,1240,98117
333700,3,2.5,2230,98042
1.48E+06,3,3.25,3700,98033
530000,4,3,2290,98028
396000,2,1.5,950,98107
305000,2,1.75,1120,98027
380000,5,3.5,2420,98118
305000,4,2.5,1714,98055
440000,4,2.5,2230,98056
459000,4,3,2530,98148
530000,3,3.5,1550,98122
600000,4,2.75,3110,98059
515000,3,3,2100,98144
275000,4,2.5,2150,98002
540000,3,1.75,1630,98107
445000,3,2.5,2230,98065
285000,3,2.5,1320,98106
480000,3,2.5,1590,98144
440000,5,3.25,2610,98118
287450,3,2.5,1440,98146
507950,4,2.5,2630,98059
750000,3,3.5,3390,98056
425000,3,1.5,1400,98115
420000,3,3.5,1900,98126
394950,3,2.5,1350,98136
635000,4,3.25,3420,98065
513000,3,2.5,2150,98038
380000,4,2.5,2110,98038
1.13E+06,4,3.25,3810,98033
540000,5,3,2870,98011
352499,2,2.25,1240,98027
603000,4,3.5,3610,98058
685000,4,2.5,2310,98177
330675,4,3,1930,98019
275000,3,3,1390,98118
259950,3,2.5,1578,98030
441000,3,2,1720,98014
1.14E+06,5,3.75,4700,98033
590000,3,3.5,1970,98144
497000,3,2.25,1460,98116
345500,3,2.5,1930,98001
562500,3,2.25,1300,98102
355000,3,2.25,1445,98027
345000,2,2.25,860,98118
478000,3,2.5,3040,98056
391500,3,2.5,2424,98030
265000,2,1.5,1084,98125
395000,3,2.5,2510,98106
286308,2,1.5,1220,98133
370000,2,2.25,1280,98118
1.08E+06,5,3.5,3740,98117
298900,3,2.5,1852,98002
775000,4,2.5,2580,98029
790000,4,3.5,3190,98027
1.05E+06,3,2.5,3400,98115
249000,2,1.5,1090,98034
348000,3,2,2360,98030
358000,5,2.5,2460,98038
260000,5,2.5,2025,98001
765000,4,3,4410,98065
739000,3,2.5,2810,98052
890000,5,3.5,4490,98027
462000,4,2.5,3070,98055
380000,4,2.5,1984,98198
770000,5,3.5,4750,98198
641000,4,3.25,2760,98056
2.30E+06,4,4,4360,98008
369000,4,2.5,3060,98022
1.11E+06,4,3,2770,98109
357000,5,2.5,2990,98133
650000,3,2.75,1540,98102
563500,3,2.5,1400,98103
345000,3,2.5,1680,98155
479950,3,2,2260,98058
660000,4,3.5,3400,98065
800000,4,2.5,2930,98006
253101,3,2,1239,98030
555000,3,3.5,2100,98118
240000,4,1,1200,98133
380000,4,1,1200,98133
239000,2,1.5,680,98103
760000,4,3.25,2690,98136
430000,4,2.5,2750,98019
660000,3,2.5,2450,98053
399963,4,2.5,2620,98146
411000,2,2,1130,98122
483453,4,2.75,2790,98045
469950,3,2,1820,98126
504058,4,2.75,2910,98045
425996,4,2.5,2568,98092
760005,4,2.75,3090,98074
699999,2,2,1460,98112
749950,3,2.5,2010,98122
674600,4,2.5,2610,98103
450000,2,1.5,960,98103
272000,3,2.5,1528,98030
450000,2,1.5,1310,98106
643950,3,2.25,1760,98116
290000,3,2.5,1420,98133
378000,3,2.5,1650,98133
728050,3,2.5,2320,98053
499160,4,2.5,2628,98001
536000,4,2.5,2520,98072
419900,5,3.5,2880,98038
469000,3,2.25,1440,98117
374000,3,2.5,2185,98030
182568,4,1.5,1500,98108
334888,3,2.5,1769,98092
799900,4,4,3650,98006
383000,4,2.5,2160,98038
580000,3,2.5,1820,98014
351999,3,2.5,2370,98038
1.33E+06,3,3,3180,98109
312000,3,2.5,1780,98038
674950,4,3.5,2650,98027
1.11E+06,5,2.75,3300,98052
415000,2,2.5,1160,98107
1.25E+06,3,3,3460,98116
208800,3,2.5,1390,98118
452000,2,2.5,1260,98107
837000,5,2.75,2940,98052
780000,5,3.5,3190,98052
1.49E+06,4,3.5,3930,98105
1.60E+06,5,3.75,3570,98040
369946,3,2.5,2420,98038
530000,3,2.75,3400,98056
386000,4,2.5,2478,98030
1.90E+06,4,2.5,3070,98144
735000,4,3.5,3200,98198
1.75E+06,5,3.25,5790,98006
489950,3,2.25,1590,98136
357500,3,3,1730,98106
329995,4,2.5,2303,98001
414000,3,2.5,1790,98065
533500,3,3.5,2490,98027
402395,4,2.5,2669,98092
725000,4,3.25,2610,98027
1.28E+06,6,5.25,6160,98074
239800,2,1.75,1290,98106
616950,5,3.5,3560,98106
1.26E+06,4,3.25,4360,98027
435000,3,2.25,1230,98199
925000,4,3.25,3640,98074
631500,2,2.5,1780,98107
399995,3,1.5,1140,98103
369950,3,2,1270,98103
475000,5,3.5,2780,98059
353000,4,2.5,1912,98001
329950,4,2.5,2300,98023
367000,3,2.5,2828,98030
447500,4,2.5,2425,98001
595000,4,3.25,3730,98103
325000,1,1,730,98144
690000,2,2.5,1990,98102
329950,3,2.5,1300,98144
399500,4,2.5,2560,98188
555000,5,2.5,2450,98011
427000,2,1.5,1440,98126
375000,3,2.25,1140,98103
499000,2,1.5,1110,98119
750000,3,2.5,2620,98053
336900,3,2.5,1690,98106
555000,2,2.75,1950,98144
1.28E+06,4,3.5,3530,98033
999950,4,3.5,3310,98116
975000,5,3,2620,98115
299000,3,2.25,1350,98031
479000,2,2.5,1741,98034
428000,3,2.5,1650,98133
409000,3,2.5,1890,98074
798500,3,3,1950,98004
689000,4,3.5,4490,98065
375000,6,2.25,3206,98032
775000,4,3.5,4130,98042
639983,5,3,2800,98059
300000,4,3,1984,98002
627000,4,2.5,2750,98059
275000,3,2.75,1740,98022
352800,4,2.25,1800,98106
565000,3,2.25,1540,98103
765000,4,2.25,2030,98117
644000,4,2.5,3310,98072
461000,3,1.5,1270,98115
270500,5,2.5,2406,98001
640000,2,2.25,1540,98122
457000,4,2.5,2820,98001
355000,5,2.5,2540,98168
356000,2,2.25,1230,98103
425000,4,2.5,1900,98106
562500,5,2.75,2920,98059
460000,3,2.5,1450,98107
790000,4,3,5370,98042
401000,3,2,1270,98103
1.10E+06,3,2.5,2550,98115
850000,4,3,3070,98052
274500,3,2.25,1450,98038
1.94E+06,5,3.5,4230,98004
808000,4,2.5,3480,98053
312000,3,2.25,1490,98106
320000,3,2.25,1200,98133
410000,3,2.5,2150,98019
725000,3,3.5,3690,98065
335000,4,2.5,1900,98178
519990,4,3.25,1690,98052
533112,4,2.75,2790,98045
274900,3,2,1936,98001
325000,2,2.25,1150,98027
350000,4,2.5,2040,98168
550000,4,2.5,2470,98028
311850,4,2.5,1890,98042
526000,3,2.5,1626,98122
375000,4,2.5,2250,98038
299999,3,2.25,1350,98106
436000,3,2.5,1460,98107
303000,3,2.5,2056,98092
525000,2,2.5,1160,98119
575000,3,3,1384,98102
420000,2,1.5,1100,98103
329950,3,2.5,2456,98023
1.83E+06,4,4.25,4500,98029
1.18E+06,4,3.25,3780,98006
499950,2,2.5,1320,98107
1.15E+06,4,3,5940,98065
400000,3,2,1650,98065
246950,3,3,1670,98022
630000,3,3.25,1610,98102
561000,5,2.75,3370,98059
287000,4,2.5,2660,98042
600000,3,3.25,1690,98109
490000,3,2.25,1620,98122
330000,3,1.75,1300,98108
286950,4,2.5,1610,98042
1.55E+06,3,3.25,3530,98109
880000,4,2.5,3550,98052
577450,3,3,1730,98117
405000,5,2.75,2400,98038
510000,3,2.5,1420,98107
465000,2,1.5,1220,98199
1.30E+06,4,2.25,2360,98112
609000,4,3.5,3990,98055
336000,3,2.5,1260,98103
375000,3,2.5,1580,98126
294500,3,2.5,1760,98059
925000,5,3.5,3420,98115
730000,5,2.75,2870,98052
280000,4,2.5,1934,98001
500000,3,1.5,1220,98107
605000,3,2.75,2450,98065
379950,3,3.25,1860,98155
605000,3,2.5,1500,98109
720000,2,1.75,1570,98004
549900,3,2,1280,98122
427000,3,2.5,3192,98023
492000,3,2.5,1690,98122
419190,2,2.5,1590,98029
650000,3,2.5,2870,98011
379950,4,2.5,2580,98038
269800,4,2.75,1830,98198
407000,4,2.5,2927,98042
580000,3,1.5,1320,98103
389700,3,2.5,1720,98053
110000,2,1,828,98001
230000,3,1.5,1040,98144
533380,4,2.75,2790,98045
295500,3,2.5,1410,98108
860000,4,4.5,4040,98052
812000,4,3.5,3370,98029
324500,3,2.5,1660,98118
193000,2,1.75,910,98038
355000,3,2.25,1280,98103
525000,4,2.75,2360,98028
370950,3,2.5,2529,98042
1.24E+06,4,3.5,4700,98033
950000,3,2.5,2780,98045
888990,4,2.75,3540,98074
705000,3,2.5,1580,98107
268000,3,2.5,1700,98168
305450,3,2.5,1600,98056
399900,2,1.75,1410,98027
495000,3,1.5,1580,98115
857326,3,3.5,3940,98166
845950,5,2.75,4450,98011
303210,4,2.5,2009,98092
343000,6,5,2732,98002
300000,3,2.5,2090,98042
334900,2,2.5,980,98117
477500,5,3.5,2815,98055
820000,4,2.5,3170,98033
580000,5,3.25,3030,98106
350000,2,2.5,1280,98103
910000,3,2.5,2030,98004
414000,3,2.5,2490,98059
525000,3,2.5,3030,98059
650000,2,2.5,1470,98103
450000,3,2.25,1620,98027
1.27E+06,4,3,5520,98006
699000,3,3.5,3200,98011
899000,4,2.5,2580,98033
353500,4,3,2050,98001
485000,3,2.5,2430,98065
782900,4,3.25,3060,98027
529000,2,2,1540,98177
514700,3,3.25,1310,98107
409316,3,2.5,1800,98065
388598,3,2.5,2370,98038
415000,3,2.25,1445,98027
521500,3,2.25,1450,98122
580000,3,2.5,1740,98116
882566,4,2.5,3560,98052
525000,3,2.75,2130,98118
515000,5,2.75,2980,98028
589410,3,3,2840,98065
757500,4,2.5,3420,98052
284000,3,2.5,1660,98038
338500,2,2.25,1150,98027
379500,3,2.25,1410,98027
550000,3,2,1420,98109
294900,3,2.5,1860,98038
345000,2,1.5,1340,98144
450000,2,1.5,1530,98122
420000,3,2.5,1509,98133
740000,3,2.5,2350,98029
286000,2,1.5,1010,98125
870000,5,3.5,4495,98011
727000,3,2.5,1580,98119
395000,4,3,2750,98038
535000,4,2.25,1890,98029
255000,3,2.25,1320,98106
260000,4,2.5,2150,98002
810000,4,2.5,3340,98052
359782,3,2.5,1850,98053
500000,2,2.5,1950,98118
1.05E+06,5,3.25,4240,98053
810000,4,3.5,2700,98118
605000,5,4,3040,98065
730000,4,2.5,2460,98033
327000,4,2.5,2110,98042
370000,2,1,780,98144
459000,5,3.5,2640,98065
2.90E+06,5,4,5190,98039
365000,4,2.5,2420,98042
255000,4,2.5,1987,98001
375000,1,1,720,98116
375000,2,1.5,1130,98116
518380,4,2.5,2810,98038
346000,3,3.25,1500,98106
302059,4,2,1390,98027
575000,4,2.5,2500,98065
549950,4,3.5,3906,98001
900000,5,6,7120,98006
397500,3,2.5,1470,98122
1.08E+06,5,3.5,3230,98052
775900,3,2.5,2700,98075
510000,4,2.5,4073,98001
471275,4,2.5,3361,98092
288000,4,2.25,1610,98038
989990,4,3.5,3830,98052
300000,3,3.25,1470,98108
664950,5,3,3190,98178
699188,4,3.25,3250,98065
390000,3,2.25,1490,98028
670000,5,2.75,2900,98075
487000,4,2.5,2540,98108
769995,5,2.75,3360,98011
321950,2,1.25,860,98144
613500,4,2.5,3020,98072
300000,3,2.5,1330,98133
400950,4,2.5,2578,98092
389517,4,2.5,2640,98038
255000,3,1.75,1260,98106
1.08E+06,3,2.5,1990,98102
637850,5,3.25,3340,98065
636230,4,2.5,2840,98056
375000,3,2.5,1530,98103
586500,3,2.5,1780,98107
544000,4,2.5,2340,98065
425000,4,2.5,2390,98065
374950,4,2.5,2090,98038
294570,3,1,1140,98059
300000,3,2.5,1960,98059
395950,5,3.5,2738,98023
800000,4,2.5,3691,98074
439990,3,2.5,2340,98045
680000,4,3.5,2510,98052
677790,6,3,2800,98117
424950,3,2.5,1650,98065
223990,2,2.25,1061,98002
498000,4,2.5,3402,98023
359950,4,2.5,2542,98030
720000,3,2.5,3150,98024
530000,4,2.5,3010,98059
295000,3,2.5,1660,98038
255500,3,2.5,1770,98042
556000,3,3,1960,98027
277950,4,2.5,1889,98001
431000,4,2.5,3040,98038
780000,4,2.75,3420,98053
649000,3,3.25,1720,98112
447000,3,2.5,1740,98011
712198,4,2.5,2450,98052
277140,3,1.5,1190,98052
363000,4,2.5,3753,98023
598992,5,3.5,3440,98045
585000,3,2.5,2160,98119
1.27E+06,4,2.75,3820,98033
380950,2,2,1120,98144
333490,4,2.5,2250,98003
520000,3,3.25,1540,98027
315000,2,2.25,1240,98027
487000,2,1.5,1160,98117
424950,5,3.5,2760,98056
542300,3,2.25,1580,98199
320000,3,3.25,1480,98106
1.14E+06,4,3.25,3740,98029
425000,4,2.5,1950,98065
474950,3,3,1530,98117
307635,3,2.5,1820,98038
834538,3,2.5,2760,98075
769995,5,2.75,3010,98074
820875,5,3.25,3860,98065
595500,4,2.5,2490,98065
450000,4,2.5,3236,98030
695000,4,2.5,2830,98065
300000,3,2,1451,98042
515000,5,3.25,2910,98106
545000,3,2.5,1280,98105
365000,3,2.25,1110,98144
718500,4,2.75,2840,98033
279800,3,1.75,1410,98106
486940,4,2.5,3250,98030
525000,4,2.75,3030,98059
345000,4,2.5,1983,98092
613000,3,3.25,2440,98027
370000,3,2.5,2313,98030
449500,3,2.25,1260,98029
515000,3,2.5,2000,98072
346100,2,1.75,1150,98027
398500,4,2.5,2820,98038
310000,2,1.75,1160,98014
250000,3,2.25,1481,98002
1.88E+06,5,3.5,4390,98115
695000,2,1.75,1570,98004
1.09E+06,4,3,3410,98126
